id,name,album,album_id,artists,explicit,danceability,duration_ms,release_date,album_year
0fplPcyRU2Jn2QfLRlKe3b,All Falls Down,All Falls Down,6m41ShEvJoGxqREZc4bt6a,Paul Rey,False,0.599,195356,2017-05-05,2017
4i6VHaLh53loCOWxH3T4qN,"The Poor Scholar, Devils Dream, Saint Ann's Reel",Riding Towards Life,2QGLhHKgPQAnjt9JqsCfFD,Evergreen,False,0.522,233720,2002-01-01,2002
6K1L3LtUFusf76CF6PacGO,Company (feat. Molly Hammar),Company (feat. Molly Hammar),4hmq6kMvlBdNHjqRmU6Cfn,"Paul Rey, Molly Hammar",False,0.48,193333,2018-09-21,2018
43LrnQSfEZULp0nRhOqdU3,North Of No South,A Celebration Of Endings,5yAXUpsKaby5IcXgzrNFAw,Biffy Clyro,False,0.425,245493,2020-08-14,2020
3pkyAjxvgOEkeo6naW7JcL,Lonely After,Truth or Consequences,0yss5R3uULkCI7Dc9jKRoV,Yumi Zouma,False,0.68,220531,2020-03-13,2020
56UlGQDCTYhAs6bhdlYxHH,Heartbeat,Heartbeat,373ixr8XKl7WtG9CTKq4RW,Lasse Passage,False,0.612,284859,2020-08-07,2020
3ZueJdDlt8WrPUtrOlx7Xp,"Миллион Голосов - Remake ""Colors"" by Jason Derulo","Миллион Голосов (Remake ""Colors"" by Jason Derulo)",1GMBcqCU3mx9qfcCWL9hft,Basta,False,0.631,355876,2018-05-11,2018
1Legr2OE54ek4N44Xf5mGt,Tiny Bombs - Live,Clambakes Vol. 5: Cup of Clams - Live at Cat's Cradle 2003,39aC2eVVZyZOITi339OSCp,Superchunk,False,0.3,326240,2020-06-12,2020
3BMpJkaH1nSLqlw7Vr2THM,Good On You,Good On You,3Bl0eEowcVYR5cZFEa1mRb,"Krewella, Nucleya",False,0.7,159198,2019-12-03,2019
62zOmWi2NvlzQNWP55PPrt,Magnets (feat. Sophie Simmons),Magnets EP,41S9bfzXTSGK4HU2mp5qXH,"Sam Feldt, Sophie Simmons",True,0.731,179016,2019-05-24,2019
78Ap6m8XpbSihSYpldnJT7,Black Veil,Black Veil,2WrLUM03x8arf3Tilipe4L,Azumini,False,0.397,301624,2018-02-01,2018
2SoldBYicGEkSxcllUX8Sb,Bad for You,Bad for You,3hiUqaiaXNF765GvISUBtt,Lee Cole,False,0.657,191625,2019-02-25,2019
3r1sRSz5O8GD8IM0CCOqGr,Intro/Hadia,GASHI,1fd9ERd2XLppseTB8bTbBW,GASHI,True,0.4579999999999999,204531,2019-09-20,2019
7u6VaYnuMHWaBWZRxfOkwd,Intro,Risdon Wisdom,4arWKJOvoR3W3PA2lPOgaQ,Greeley,True,0.634,29342,2020-07-01,2020
5AHxvIZBZCUDdAUMLAbLj6,Anticipate,Not So Soft,51p3ig6D1v5aUKmnxj95rt,Ani DiFranco,False,0.5670000000000001,200333,1991-11-01,1991
63ZGMALO7SgWZD7UoYpZaJ,TOY,TOY,7iBjDjhBf5eijDWqIQkoSU,Chromatics,False,0.628,230533,2020-01-24,2020
3ydHvJOQjoJKLcmxCmsoQt,Post Malone (feat. RANI) - YUAN & Timo Feng Remix,Post Malone (feat. RANI) [YUAN & Timo Feng Remix],50kiy5kcb5yMzKpFNb2Gzi,"Sam Feldt, RANI, Timo Feng, YUAN",False,0.7490000000000001,171405,2019-09-26,2019
0j9p789sZjyroOs79Wp0wQ,"Lost, Till You","Lost, Till You",0o2bSmrKZqxavqhr3VyimW,Architect Within,False,0.509,206573,2020-03-27,2020
7KSopAuraiJ8pnukVm5KPU,Buried,Buried,5wkTdKK5UBBmTyChAEobYA,The Stick Arounds,False,0.417,241972,2019-03-15,2019
3kd6EH8xaLk60ExJY2Jezc,"Beethoven: Piano Sonata No. 1 in F Minor, Op. 2 No. 1: I. Allegro",Beethoven: Complete Piano Sonatas,3H6ecMXLalw0lH1Wcn5YYa,"Ludwig van Beethoven, Fazıl Say",False,0.402,303440,2020-01-17,2020
028Ghwc6wAXUflwhhdrmfm,VALLEYS,DREAMHERBS,1crpP1djVEI7RX30yW2zld,Lxngshot,False,0.421,80640,2020-09-03,2020
7JnGZoYiEFrsgcyxLBzUn9,Sidewalk Ends,Party Of One,5oFkkVSh89J3Uku6E0h6ap,Jeremy Porter,False,0.5579999999999999,185373,2010-01-29,2010
7uWbh6qlNOmfQy3PdNoScb,HELLYEAH: Welcome Home - 'The Smell of Rain' Ep.1,HELLYEAH: Welcome Home (Commentary),4gFcOPlEucuVu3NLASAc21,HY Commentary,False,0.531,173140,2019-09-27,2019
4r0AgwvaTdaDH0grI5msVk,Steal Your Face,Dead Forever: Tribute to Motörhead,6AeiTLmGkMwN6HRDmdUcTJ,Coffin Texts,False,0.413,231160,1999-03-09,1999
3uwkbf3O6azbZ7T4BvbYub,Heat Death 1991,Shopping Music.,6qJgMg0Y1QwXTFMQFfUKM3,Rural Internet,False,0.264,335394,2020-01-01,2020
5JPGaCstRDwLekgNkgK9cK,Seven Steps To Heaven,Enchantment,3NaX3LlcZvDgsUoscFGOfY,Hilton Ruiz,False,0.3720000000000001,131387,2006-01-01,2006
200IUEuKI5JzY63kzvPUNt,Guitar,Out of Many Comes the One,2xdBPbVlx8lVPsvNiR070V,"The Chico Freeman Project, Chico Freeman",False,0.534,246013,2006-09-18,2006
6AQnbWOyIfp6PWXhVCf7Sx,Possession,Possession,6GEkbqdVHKkZvrKKOyAiws,"Mister the Kid, Primo",False,0.568,287266,2020-02-14,2020
2J8IQATnrIBHbK3AL3lEX2,Dreamsong (feat. Amber Coffman),Diary Of A Teenage Girl Soundtrack,41TZBZRgZQpdhw4xX1SDKL,"Nate Heller, Amber Coffman",False,0.319,209507,2015-08-07,2015
5lQEIxp14O9Y7CJ3xOYiaH,Voracity,Voracity,1AUsinEmwAPWZiveiDtD9V,Selphius,True,0.413,93428,2018-09-08,2018
0cJcIKjY6kDfwakgFP0iOB,Soshin,Soshin,6QyYXUFZbo2tQ7p0l2Q6Yu,"Derek Bailey, Antoine Berthiaume, Fred Frith",False,0.2769999999999999,456000,2003-01-01,2003
3qRE2EO1cvbbNuxp7SJP6c,Repo Man,a tribute to Repo Man,5HudaXViMHntXkKMNC4Ffi,Those Darlins,False,0.239,202427,2012-09-18,2012
4zrayQUGXgA6gOd5l2TwdN,It Came out of Nowhere,The Whiskey Bayou Session,3gOO3g2chez5fowMcS107m,Damon Fowler,False,0.747,175920,2018-07-20,2018
0uSGTaHms9ceAxb7L6VLrU,All To Myself,All To Myself,4l1uFciDagHkMtclb9xuj4,Dan + Shay,False,0.6509999999999999,169612,2018-05-03,2018
1TEvupJm79K46YWeVaBlmN,Smolder,This Crooked Path You've Drawn,0KK5MnYPaqeJOC1xOr4CZI,Cloakwheel,False,0.456,283040,2009-01-19,2009
2Bspn5pLDwltWe3U1ZqB5u,Believe in Love,Kaz,4DaV3xQa0THU2eDXgMuKt5,Kaz Bielinski,False,0.7290000000000001,172677,2019-03-29,2019
7topUH8hkRwIhCpYdSIDIk,Follow You Home,"The Bluegrass Tribute to Nickelback's ""All the Right Reasons""",2vT3URvf1l7Jr8uhvAEv4I,"Pickin' On Series, Cornbread Red",False,0.747,240653,2008-08-28,2008
09b4XhzBQzFXdPtbx1XWET,Iconoclast,Objects In Space,7HyCjwKZVEvHjsKtgdjRo2,Odyssey,False,0.304,550640,2010-07-27,2010
5V6lXbBmhhc6PJMe05XMOV,People Hold On (feat. Lisa Stansfield) - Full Length Disco Mix,People Hold On: The Remix Anthology (Deluxe),3iMJWOVIPR7u283UNXAu4S,"Coldcut, Lisa Stansfield",False,0.621,564160,2017-01-27,2017
4ob71GMH7PAokRzPhejagR,Awa Ni,Awa Ni,0JcasIRv6rbQG0Bb98o7In,"The Knocks, Kah-Lo",False,0.667,219777,2019-06-21,2019
6Q7ygp27gpmQe2wBQkQFPA,Polska efter Skrap-Olla,Fika,0N8OxnXud2IRbi6qU8Qp2l,lydia & Andrea,False,0.422,196093,2013-10-10,2013
2xr5CG2KxeZwxXHlxg2bl1,Choke,Practically Dead,2WsQJ3qoydvWGXjhGhq8AH,Vapid,False,0.412,131240,2009-09-22,2009
7dRRwBDUOxypj0OIw9b2F1,Have You Been Blue?,S/T EP,0hOiglz5buq7FvLvqZVnNL,Enola,False,0.512,227500,2019-03-11,2019
0i13kILDvqXijVH5UBA2De,Stick By My Side,Stick By My Side,6VdkEDWuvNJ7lq09QKZrof,"NLE Choppa, Clever",True,0.7809999999999999,115120,2019-05-30,2019
5zAsUdZycvQkfTryZ7UPTw,Sky Fall Down,Sky Fall Down,4kWAJit5t3FiRyjQWZrcwr,Matthew Frederick,False,0.6729999999999999,131000,2012-08-24,2012
24Yp36M5R5XqkhHJOpuwjf,School's Out,Hard Rock Hits,1MLi7VRtZz1Zm7m5KyrK71,Alice Cooper,False,0.294,210107,2017-05-22,2017
3qVi2b0IQ04YgBIyhP8BNi,Ding Dang Deal,The Romper Room,6Q0jPNJiaRW7kcTOpZfsO4,Eight To The Bar,False,0.738,210067,2010-08-17,2010
1fK6pLerNlpIxMDQsCzWYS,Don't Stress Me,Don't Stress Me,0n7pXzR3lBPoRkHNeINV5j,Kayi,True,0.68,191560,2019-01-29,2019
65TQTuti8fOntyi7NzXLTQ,Hates Me,Hates Me,3hISp4YyeYVGRPvEM2j5E0,"OTHERLiiNE, George FitzGerald, Lil Silva",False,0.69,263042,2019-10-16,2019
63XV1peZpNd431dAJIOEiM,No Time (feat. Wiz Khalifa and PRINCE$$ ROSIE),No Time (feat. Wiz Khalifa and PRINCE$$ ROSIE),7la4o1BHSbroU8JWLWnZu3,"Cheat Codes, DVBBS, PRINCE$$ ROSIE, Wiz Khalifa",True,0.68,158892,2020-08-14,2020
1jHr61Gg5kgblWnVsGYt9q,Apartments - Audiotree Live Version,Sun June on Audiotree Live,0ihjezFmUkPmCHJEtcAPaV,Sun June,False,0.381,171114,2018-12-10,2018
1LTeuPphbcsj6JCVuqSj03,Dearly Departed,Dischoreography,5OExZFbgrRVrjtdAay47mW,The Infertil,True,0.368,87562,2003-02-03,2003
6J0CLwr8ptMwxhZ9aeAevN,American Nightmare,American Nightmare,4tfH03yJZkfXsIhXWWUcCo,Aittala,False,0.505,277321,2016-12-05,2016
06wf1Jz8WWd06zCGEoUqqj,Grace Is,Grace,5IP0hvclNCIdjFad0vcFre,Paul Avgerinos,False,0.1369999999999999,315573,2015-08-21,2015
4WAITQobQCL0gKVuZiNbP7,If Pigs Had Wings - Featuring the Heylettes,If Pigs Had Wings,062IZ74qk4itjc1bjGf1GG,Heywood Banks,False,0.777,234960,1990-09-01,1990
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),5glfCPECXSHzidU6exW8wO,"Joel Corry, MNEK",False,0.7340000000000001,166028,2020-07-03,2020
1iMPbubqiY90hj16Y69d1D,Glenfern,Total Freedom,4r9JtN20velFMF1kKXdey3,Kathleen Edwards,False,0.6659999999999999,270120,2020-08-14,2020
4qAETVavEibgr9sTwVm0xU,Emerge. Evolve. Adapt.,Voids,63mXCO4NGTt2JUHqIHdO7h,Odyssey,False,0.29,318933,2016-02-05,2016
4MQ20f3Ep9ZNYsXX9pVi6D,Sleepin',Life Isn't Fun,2ChSHgWvgvRaLy54p21Swn,Noble Son,True,0.511,298267,2020-05-15,2020
7aD9KvMg4rw6ke7ifTiOZn,Brother,Good Life,4js1fvj2bMIOopG6s3spmz,Seth James,False,0.6629999999999999,178493,2019-08-23,2019
2NgQV5lmGPPTTlrHXeAPJ7,やさしさで溢れるように,Yasashisade Afureruyouni,7xU0R7y6darsFajVppBoSh,Flower,False,0.4579999999999999,291547,2016-06-01,2016
0gpORfCdD12812waCknFy6,The Legend Of Judge Roy Bean,25 Cowboy Classics: Nevada Slim – Signing Songs Of The Wild West,5HP7kuWFrStm1pEvoIIIPN,Dallas Turner,False,0.831,194840,2016-09-16,2016
6AKlHgCp4p8NOZNNymqVxB,Overwhelmed,Seven Past Sunset,2ESQBT9XQSkm7bsyLOXtuO,Seven Past Sunset,False,0.479,208067,2019-08-02,2019
7iobFtWwOxoKyTtTSD4Wpj,Violin Concerto: I. Andante tranquillo,Walton: Violin Concerto / Violin Sonata / 2 Pieces (Arr. for Violin and Orchestra),0O6N913JnafN1L9ltXdFnz,"William Walton, Lydia Mordkovitch, London Philharmonic Orchestra, Jan Latham-Koenig",False,0.124,776880,1992-06-01,1992
3XnvNOjFKyFyNvxlXy1DXm,Live Without Your Love (with Steve Lacy),Live Without Your Love (with Steve Lacy),2st44QXoemztnPKY99Yalg,"Love Regenerator, Steve Lacy, Calvin Harris",False,0.67,205125,2020-07-16,2020
6NkIudpJm3s8idd1vfGro2,"Intro (feat. Vinroc, Apollo & Shortkut)",Built From Scratch,7r4Ugn68qMT6OrEOL03X1E,"X-Ecutioners, VinRoc, Apollo, Shortkut",False,0.868,71600,2002-02-26,2002
0Gsdi9YYB8SojSIolp5Lff,The Fuck-Up,The Fuck-Up,68ViLEg2WM22Z31ljh1LvL,Mark Steiner & His Problems,True,0.478,294645,2020-01-27,2020
4T9FzjKtF7x7qecxBXTmr8,Ferrari,Ferrari,35JJzHimwDbd9hFsxPSUkk,Andi Krush,True,0.638,159000,2020-01-25,2020
0Bbm4jXR6e2xRYfF6n72Zf,Lekgamu La Bananyana,Lekgamu La Bananyana,3fu5QUaaGBerYP3FwuNKOG,Charma Gal,False,0.718,398313,2018-11-12,2018
6NECZCU3lNa1YbiorWJjrh,Cellular Deconstruction,An Abstract Existence,7H5a7f3m3ufTkqPPLkz8Ur,Odyssey,False,0.369,402640,2014-09-09,2014
5ri9yKB3I7bWzzJclz72Vg,One,Keoland,55LyR7TjjagrB1DinBBlLI,Kidd Keo,True,0.706,271888,2018-06-28,2018
1rcZaLjpWeXeMWVIY07ECW,Saturnus,Saturnus,7gRSHqWwKNn84WSRtKYNqb,Psilodump,False,0.556,335906,2002-02-02,2002
0aimWMGWkJtuVeforsPasy,Charades,Charades,14zgQRNm7N16pDLvWQMc4d,"Headie One, Fred again..",True,0.7929999999999999,219679,2020-01-30,2020
6jBvQv0bJDnv9Ahkns0TzG,What An Introduction,Weapon of Mass Destruction,4X9Hwp4GAPlVKA4xJDhHQo,Greg Palast,False,0.6940000000000001,123840,2003-10-13,2003
4LD43neGrgiYH01MNqhSMG,Oh Lonesome Me,Countrypolitan Favorites,4BDO6pRBC0zDeoBetAFfp6,Southern Culture on the Skids,False,0.433,190027,2007-09-11,2007
7MQ8AlnAzWhui3xunidjfo,In Memory of Captain Tank (30 Years Pass),In Memory of Captain Tank,0DZ8HHcSe8PIYNwjyny0Fh,John Tabacco,False,0.731,166344,2020-01-01,2020
4Q1bnmFvnJmzwKcOSvBczh,The Mirrors,Severed,392SsL04A1HriYoKqLMxd3,Colossal Trailer Music,False,0.361,142679,2018-12-01,2018
2tD8xlOgzKRBsculNin4ta,Butterfly,Re-Bop the Night,3Gy05xx09zFZ588BXZjw2A,Sadao Watanabe,False,0.478,397680,2019-01-11,2019
0EjEguEIvnr2x9x5cocmcI,Intro - Live,Infernus Sinfonica MMXIX (Live),0NvnXREzEa8ZNCI5PRpukR,Septicflesh,False,0.0778,116000,2020-07-31,2020
4TUjm5sGME9EhJZWxg8ZWx,I Don't Wanna Wait,I Don't Wanna Wait,7sldmvNwlbNkC1sUlnqIie,Lee Cole,False,0.782,152813,2020-02-09,2020
5PSwgAvFYlgXgwhH148l7t,In-Balance,Re-Incentive,3Amhx00XjtHIZP6hbEWexe,Thurisaz,True,0.336,621960,2020-09-01,2020
3J0lz7Ht7NP44ArSjEzqyi,Death Cave,Smoking Mountain,07oiB6VvGcHmoSm722mUqc,deathCAVE,False,0.336,429840,2020-08-14,2020
54jYG58ncFc5dt3Qw06mbi,Feels Natural,Feels Natural,7cQODvcHyji3owSNudL6Ul,"RINI, Agung Mango",False,0.8190000000000001,219057,2019-01-07,2019
73XCBmAq8ExhpAaK7OTbA4,Tattoo Tears,OTHER WAYS TO VENT,4ZMHZn1OsaFc4Gydlzw9VK,iyla,False,0.529,179528,2020-02-07,2020
0Cy33Hp1fWGmfzMQes5QlP,Summer Wine,Summer Wine,3ODPMquscNYxwMir95fGsE,"Alex Kapranos, Clara Luciani",False,0.475,249013,2020-07-28,2020
0hnPXMNBAKiQV9my00OzLT,Intro,Сто из ста,2y3vnu5pUEivKsQklpwD2j,ST,False,0.5,65333,2008-01-01,2008
5CU1t9dvZ6XXvpCvOAQzEX,Boldly into the Unknown,Epic Hybrid Action: Boldly into the Unknown,6xmwtLULoD6ivVXHHhbrkN,Epic Score,False,0.391,259879,2019-02-27,2019
1sPl4nE0CfTG8KsAtIHnc8,Without Arms,Professionals And Convicts,2VwsXW1zUz0VJHt3aH3LiR,Patient Patient,False,0.412,238440,2007-02-12,2007
2bAXrEQF5esoLTMhGDqwmD,Spaghetti Western,500 Pound Cat,0mn3VoOkNejDPc7WdiTncq,living daylights,False,0.598,253600,1998-03-01,1998
757iJ0Z4Sn48BzcQgxFl8W,Standing On The Moon,Standing On The Moon,5NbG7i8fTUc4eJzl4KJUQK,Molly Tuttle,False,0.569,299537,2020-07-10,2020
3FOcI8lMqmzIU9qdPj00z2,All the Things I Did for You,The Legendary Lynn August: Then and Now,0vCeRYeL8UaLsm9421nUfV,Lynn August,False,0.7709999999999999,173296,2013-09-20,2013
0m6vv0hWyJt9HJiseq8eIP,The Munich Jam,From Back in the Day,6tt4W5rePDZfLtuoAv58UF,Lynn August,False,0.377,223067,2015-07-01,2015
1RdkS0f9DlKKkLweJABQbg,Heroes,In Search of Lasseter's Riff,1ptjNMZA4j2MqbWm2BYk32,Ben Rogers' Instrumental Asylum,False,0.561,202880,2018-01-08,2018
7s5SbllMq8EVJtjtiVzcjc,Slow It Goes,Slow It Goes,2wVKmUSQhalwVEaxY12OSY,Eyelids,False,0.425,259547,2016-09-09,2016
1m8bJh0ZSpCEjeAz3jwlKR,I Am The Ice Age,The Albatross Project,1nAIXZh8zFe9mQBiad4GP1,Alex Arrowsmith,False,0.581,150027,2004-01-01,2004
1dpFHTTH7wEFxFFcac87Lv,A Few Verses of My Life,A Few Verses of My Life,2botwCHr6v7Dn8UMNROOwn,Dave Stardust,False,0.638,273231,2020-08-11,2020
3kUN4JQiuyAKWGfRXazoTk,The Information Man,Live at the Typer Cannon Grand,1haaGPtbiqB0NQdClRu9sx,Buddy Wakefield,False,0.5579999999999999,459320,2009-10-13,2009
4gpi96psUQg1angh7n7nBC,ROUND 2,"side effects of youth, round 2",3TCWJKb6O0wKot3tcNva0x,Prettyboy Col,True,0.3779999999999999,36000,2020-02-14,2020
09W3gpreMdS42zP6KauGfG,來自心海的消息,來自心海的消息,4idxgXqQY0hQiSaOfVe97c,Tracy Huang,False,0.527,375173,1986-01-30,1986
10jqtUuTJyLZmsHx9ojBBg,À l'aube,Terrapin,0bc2YN1kUjuZv5N9sxzCqM,"Mondo Loops, Kanisan",False,0.3779999999999999,145187,2020-05-22,2020
0zB1QirxEBEULiV6HslheP,You've Got Me,You've Got Me,2D20DEw9eJfQ5SbCFNfKZU,Naomi LaViolette,False,0.768,221347,2013-10-01,2013
6ua191ABx0PPl3fXBl9BvA,Headless Existence,XIII,2O0FRspNZYvgb13OBBoFVR,Mecalimb,False,0.431,243733,2017-11-17,2017
6vVg4RUwuFadttmXQXadeB,Tasty,Tasty,0zyLedRcsWoTcm1bDnAeoG,Ricky,True,0.7070000000000001,297722,2018-12-07,2018
1K8aize3c7DiJsXwO4P6g6,Baja,Teen Trot,04gss9j0S5x8S8CsOlwm3F,The Trashmen,False,0.474,154400,2002-09-23,2002
6HsKzNUXenFnXhpEteenK8,Cold Water,Grace,1DDUNZPxUgt4e0sGMSfgG1,Grace Grundy,False,0.418,151954,2017-03-17,2017
2NstioBhhBatSTUbQChYvn,Never Let You Go - Prospa Remix,Never Let You Go (Prospa Remix),0Zc3vRFVSJ62Dm77rvosF7,"Georgia, Prospa",False,0.4270000000000001,282235,2020-02-14,2020
1yVXb06GCnJdk3L9oQnc8r,Akxx,BackAgain,6VoJEpsnkB2V8F4BYiGKTI,Last Train ,False,0.369,209921,2016-04-22,2016
5LhO5Xj9aQRtXUhngDlz3j,Panini,"VSQ Performs the Hits of 2019, Vol. 2",2ZCnNqYX39bthmtd2I9IKB,Vitamin String Quartet,False,0.604,133600,2020-02-14,2020
1UXPacEMm1gsyC6puwzOYx,Darkness,Mydata,5DejDGv9n1FTq0fAULcLpL,Katie Dey,False,0.778,181308,2020-07-24,2020
3cnjyKtLaVD823tvE1OKr2,Get Your Wish - DJ NOT PORTER ROBINSON Remix,Get Your Wish (Remixes),7a9RHbNxH8guk4xJkab2aq,Porter Robinson,False,0.352,220022,2020-07-22,2020
5GP5vKZN2fbEuP2zFGqQUq,Sky Burial,Tqm,5saYTIBf2D4e7eNgGptn0g,Diatom Deli,False,0.371,260375,2018-10-06,2018
63o8tQJq42D2ga5UwSMcHp,A Hundred Blessings,A Hundred Blessings,33Pj4HteVXCoHG6KIocCMh,Mirabai Ceiba,False,0.555,214560,2010-03-18,2010
4NsBEdmbgu9u8cH21ycyBv,Modular Mix,Premiers Symptômes,3g9O7pvuaaFRvdzsoSJXVc,Air,False,0.595,359600,1999-08-24,1999
4oW53B7SvdvLWoLnYqZfal,Ganapati Om,Japa,3ovo5Fohu8psLsTDsAcwAc,"Dave Stringer, C.C. White",False,0.536,505547,2002-08-08,2002
3SB6lbDNogpkGiuY3mb0Ht,Fast Food,Untapped Vol. 5,3AGkQrYnzx8XGUgtBl77xu,MAD DUBZ,False,0.759,181714,2020-02-17,2020
5sDEmkgYIRpTHN5X9yDjJ7,No. 6 La vallée d'Obermann,Volodos Plays Liszt,1amdDkj9rpfKfHix95gfL4,"Franz Liszt, Arcadi Volodos",False,0.2789999999999999,801040,2007-02-16,2007
0BCZijA76Vz3WnjQCVJa8P,Love Is Dead,Love Is Dead - Single,33KUMFdsDuDUkL10UVK7hR,Ruth Lorenzo,False,0.272,230091,2013-12-01,2013
6NrPwgf4mW1GFHp3Uiemky,Warru,Warru,5cbNKq0WngkA1qL7iMG5yW,Meteor Airlines,False,0.5489999999999999,181297,2020-02-13,2020
5rArAJsuvQD7B2KlvFcatT,City Boy,Electric Universe,0ThaELjxLhM50yirsZ8YZ4,Electric Universe,True,0.746,163465,2019-01-19,2019
0v8zsvVtvYdFsKFob4InKK,Mr. Big Shit,King Koopa,5KALirTG7otPPJY4tocpj1,Exclusive,True,0.499,115263,2020-04-03,2020
2og5h2cXgcQrWrKorJCjIC,Song for a Soldier,Song for a Soldier,4aFNfr5BkV0jYfe5BQJpZj,Simon Scardanelli,False,0.434,174501,2007-10-01,2007
7Kl1uO2Dz3iVZvjUWR8AC0,Strangers Again,Past Lives,2OmHMlPVPmSWV77JxiDaYA,Against The Current,False,0.606,222773,2018-09-28,2018
5YgaD4nFfOOkaLeXrfe6Nj,Return to Nothing,Return to Nothing,0ww1y4v2VjUk6n587Nmhpv,Hinayana,False,0.3979999999999999,367173,2018-02-26,2018
5ACFAwoF1rGDkXeWqdBMSq,Scrape 1,Scrape,5AkQzj8KCTSyXIDWrFM18z,Emile Bojesen,False,0.31,196745,2020-07-10,2020
4a8pP5X2lxwU5aprY44jLn,Up&Up,Up&Up,39CemyWzo6fJbvbAyICDrj,Coldplay,False,0.534,238093,2016-04-22,2016
1AqAjVNyyuA4i7dta92IQf,Hoakey Karaoke,Hoakey Karaoke,2gZAbrSYDEUAiZQVAGrrBQ,Star Turn On 45 Pints,False,0.5670000000000001,205450,2010-08-29,2010
6SSEJlOnHfrJKNXUUB7DcQ,Mirrors,Mirrors,2rwHyP121U1NWwn7kEFY2g,Varien,False,0.376,249655,2012-02-04,2012
7JAmuoA3x8sDhg832xbrQD,Ecstasy of an Ant,Ecstasy of an Ant,66CMHazAHs6sA1aXOev5mY,The Woolen Men,False,0.726,210118,2019-11-22,2019
77bdI9yyJBA4fCWkb3cHMr,"Title Theme (From ""The Legend of Zelda: Ocarina of Time"")","Piano / Instrumental Works: Video Game Themes, Vol. VIII",5hp0lyVFsqwLyR1IdJKyuD,Michael Tai,False,0.4379999999999999,247000,2020-06-01,2020
45TpzcMj4Z14icFFBIYrgq,Natural,Summeryoung,5JfVtePYj3GalAfLneKi8M,Academy Garden,False,0.665,224348,2016-11-29,2016
49LQdfL7fMPZ3P7N8YgCKS,Country Church,Horse,49Ug01UqvT2rXI0zVwecV2,Holy Motors,False,0.489,265173,2020-10-16,2020
2aCgiP57lOLiakV0EpZH4v,Simply,Simply,6NDSYBmw83TBOxlMjy8QWL,Omar S,False,0.8420000000000001,432913,2020-08-24,2020
1BGtfnL2ogR1AterZUwvI9,NUN of YOU,NUN of YOU,78Af6jWGHSYdAjQz88eDJI,Aric Jones,True,0.8079999999999999,157884,2020-08-23,2020
1FqQLDFvhsyN8rKHsGpdJT,Fairy Tale,A World Away,4uMtvWQxnNxGDE9Cp28OOQ,"Ekali, Elohim",False,0.4639999999999999,255368,2020-01-24,2020
64AOEI54ualEeBWbLEyU7i,Turn Me Around,Turn Me Around,2rlNJpRLqjcVIpppeY1zQW,"Funbi, LADIPOE",False,0.7609999999999999,225198,2018-07-13,2018
1qxNjI7CWqoPrJZIPiYggP,Za Intro,The Papercut Chronicles II,2mumCpGmuE9iDeOvMx6XrB,Gym Class Heroes,False,0.527,92653,2011-11-11,2011
7LAUp0qad77gXhvxqTaNA4,You Will Never Walk Alone,You Will Never Walk Alone,7n88qDTLxWpr4zv9cZ9xMG,Indigo,False,0.613,210000,2017-12-12,2017
6I4jM8zkQVhWBlRWM72TZv,Future Nostalgia (Joe Goddard Remix) [Mixed],Club Future Nostalgia (DJ Mix),3W04W2HfQ5kVeByxfjbu2C,"Dua Lipa, The Blessed Madonna, Joe Goddard",False,0.774,174240,2020-08-28,2020
3TTVBIY7vzKRvFXcUS9oiN,Sarasate's Zapateado,Sarasate's Zapateado,6pBV7yUeHIPznv2CNymXDG,The Great Kat,False,0.16,119000,2018-06-18,2018
65VJOCxxZhB9tIFK3VoK35,The Suboceanic Mantle,Split,2JR40fEbFvNyUvcGlOnRKL,Big Ship,False,0.122,825500,2012-10-31,2012
1AbpLZu6TMyhN6W0HbmJIr,Collide,Persona,6gj0tMO325iXvsqaV9s6n5,Psy:code,False,0.362,249996,2020-05-01,2020
7cJgCe2MNMhFp7CcN8JPY3,All I Want for Christmas Is You,Santa's Tipsy Tunes,3MeVMrzrDT5iHz31uiof5l,Mariah Carey,False,0.54,241853,2019-11-17,2019
5FcFxpIn3XMjqV9AnHWyrI,Rapping 1000 Words in 2 Minutes,Rapping 1000 Words in 2 Minutes,5rRpNsbgTnmUbaDJkKlb06,Mac Lethal,False,0.7759999999999999,149891,2019-02-09,2019
1wCpnGNv04C7WUtCtrzqnh,Opener,Around the World,6ixvyK19evNQLhqy0O1O4r,"Frank Nelson, Coastal Communities Concert Band, Tom Cole",False,0.312,186187,2015-06-14,2015
0ZVpeCq77i5ZkXWLfalueR,Show Me,Show Me,58XBbETLzxSyXVcboNyifS,Habstrakt,False,0.672,174696,2020-04-24,2020
3RfEjUQWyE7ikI9c0uxkF9,Ang Sang Wahe Guru - Touching Infinity,Sacred Love Meditations,2nKrJd8kzt4xZT9C7PgXot,Mirabai Ceiba,False,0.5820000000000001,729053,2013-07-09,2013
7g4pzofxqdV2vdiN0u0e0k,Castles of America,Quickies,3cfAOzFocfGJr9dk1c2Hdu,The Magnetic Fields,False,0.273,34667,2020-05-15,2020
5kEeD4qHHPDN1BaEIpRtVS,My Baby's Comin' Home,I've Never Been Loved,3tJIztKtoIs21tXQSNlTMM,Iceman Robinson,False,0.56,295733,2001-02-20,2001
